il,truth,pred,fold,n_records
CCCCCCC[N+](CCCCCC)(CCCCCC)CCCCCC|[I-],371.1499938964844,344.13836669921875,1,1
CCCCCC[n+]1ccsc1|O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,289.1000061035156,293.98907470703125,1,1
CCCC[N+](CCCC)(CCCC)CCCC|N[C@H](Cc1ccccc1)C(=O)[O-],368.0,319.4139404296875,1,1
CCCCCCOC(=O)C[N+](C)(C)C|F[B-](F)(F)F,331.1000061035156,325.16778564453125,1,1
C(CCC)OC(CN1C=[N+](C=C1)C=C)=O|FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F,306.04998779296875,304.4969787597656,1,1
CCCCCCCCCCCCCCCCOC(=O)C[N+](C)(C)C|[O-]Cl(=O)(=O)=O,372.1000061035156,365.4941711425781,1,1
CCCC[N+](C)(C)CCO|[Br-],359.29998779296875,356.989990234375,1,2
CCCC[P+](CCCC)(CCCC)CCCC|CS(=O)(=O)[O-],335.3500061035156,337.5587463378906,1,2
CCCCCC[n+]1cccc(C)c1|Cc1ccc(S(=O)(=O)[O-])cc1,329.29998779296875,322.82208251953125,1,1
c(N(CC)CC)1c(N(CC)CC)[c+]1N(C)C|[N-](C#N)C#N,305.1000061035156,312.3283386230469,1,1
CCCCCCCCCCCCOC(=O)C[N+](C)(C)C|CS(=O)(=O)[O-],377.1499938964844,334.603759765625,1,1
c(N(C(C)C)C(C)C)1c(N(C(C)C)C(C)C)[c+]1N(CCCC)CCCC|[N-](C#N)C#N,320.1000061035156,319.5580749511719,1,1
CCCCCCCCCCCCCCOC(=O)C[N+](C)(C)C|N#C[N-]C#N,334.1000061035156,328.41290283203125,1,1
c(N(CC)CC)1c(N(CC)CC)[c+]1NCCCC|[N-](S(=O)(=O)C(F)(F)F)S(=O)(=O)C(F)(F)F,292.8999938964844,303.9290771484375,1,1
CCCCCCCCn1cc[n+](C)c1|[Cl-],285.4100036621094,341.2598876953125,1,1
CCCCCC[n+]1cccc(C)c1|O=S(=O)([O-])C(F)(F)F,336.0,310.23199462890625,1,2
CCCCCC[n+]1cccc(C)c1|O=S(=O)([O-])C(F)(F)F,337.760009765625,310.23199462890625,1,2
CC[n+]1ccn(C)c1|O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,252.1999969482422,288.2384033203125,1,18
CCCn1cc[n+](C)c1|F[P-](F)(F)(F)(F)F,294.1000061035156,316.99688720703125,1,3
C[n+]1ccn(CCCc2ccccc2)c1|O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,321.1000061035156,314.1553955078125,1,1
CCCCCCC[n+]1ccn(C)c1|O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,280.1000061035156,288.3950500488281,1,2
CCCCCCCCCCCC[n+]1c(-c2cscn2)n(C)c2ccccc21|CCCCCCCCCCCC[n+]1c(-c2cscn2)n(C)c2ccccc21.F[B-](F)(F)F,329.1000061035156,333.6435546875,1,1
CCCCCCCC[n+]1c(-c2cscn2)n(C)c2ccccc21.O=[N+]([O-])[O-]|CCCCCCCC[n+]1c(-c2cscn2)n(C)c2ccccc21.O=[N+]([O-])[O-],346.1000061035156,337.690185546875,1,1
CCCCCCCCCCCCCCCC[n+]1c(-c2cscn2)n(C)c2ccccc21|CCCCCCCCCCCCCCCC[n+]1c(-c2cscn2)n(C)c2ccccc21.F[B-](F)(F)F,331.1000061035156,329.7538757324219,1,1
Cn1cc[n+](CC(Br)CN=[N+]=[N-])c1|Cn1cc[n+](CC(Br)CN=[N+]=[N-])c1.[Br-],290.0,279.27142333984375,1,1
CC[n+]1ccn(C)c1|[Br-],352.0,366.99224853515625,1,6
CC[n+]1ccn(C)c1|[I-],351.0,303.7401123046875,1,3
CCC=C[P+](CC)(CC)CC|O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,322.0,299.14080810546875,1,1
CCCC[P+](CC)(CC)CC.O=[N+]([O-])c1cn[n-]c1|O=[N+]([O-])c1cn[n-]c1,320.0,303.1302490234375,1,1
CC[P+](CC)(CC)COC|c1c[n-]nn1,350.0,307.4100036621094,1,1
CCCC[n+]1ccn(C)c1|O=S(=O)([O-])C(F)(F)F,286.1000061035156,288.90887451171875,1,5
CCCC[N+](CCCC)(CCCC)CCCC.C1=C(C=C(C(=C1[N+](=O)[O-])[O-])[N+](=O)[O-])[N+](=O)[O-]|C1=C(C=C(C(=C1[N+](=O)[O-])[O-])[N+](=O)[O-])[N+](=O)[O-],362.6499938964844,315.3290100097656,1,4
CCCCCCCCC[P+](CC)(CC)CC.O=[N+]([O-])c1cn[n-]c1|O=[N+]([O-])c1cn[n-]c1,289.0,298.1698303222656,1,1
[Fe+3]|CCCCCC[c-]1c(C)c(C)c(C)c1C.Cc1[cH-]c(C)c(C)c1C.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,300.8500061035156,338.10040283203125,1,1
CC[n+]1ccn(C)c1|O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,255.0,288.2384033203125,1,18
CCCCCC[n+]1ccn(C)c1|O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,269.0,285.2518310546875,1,9
CC[n+]1ccccc1|O=S(=O)([O-])C(F)(F)F,289.0,303.0628967285156,1,2
CCCC[P+](CCCC)(CCCC)CCCC|O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,334.8999938964844,299.14178466796875,1,1
CC[N+](C)(CC)CC|COS(=O)(=O)[O-],306.0,330.4375915527344,1,1
CCC[S+]1CCCC1|O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,299.1000061035156,305.28076171875,1,2
CCCCCCCCCCn1cc[n+](C)c1|Cl[Fe-](Cl)(Cl)Br,263.79998779296875,301.0108947753906,1,1
C=CC[N+](C)(C)CC|O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,284.1000061035156,293.20428466796875,1,1
CC[n+]1ccn(C)c1|O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,266.3999938964844,288.2384033203125,1,18
CCCC[n+]1ccn(C)c1C|F[P-](F)(F)(F)(F)F,311.1000061035156,341.01068115234375,1,1
CCCCCCCC[N+](CCCCCCCC)(CCCCCCCC)CCCCCC|O1c2ccccc2C(=O)O[B-]13Oc2ccccc2C(=O)O3,285.6000061035156,290.43804931640625,1,1
CC[n+]1ccn(C)c1|[I-],352.1000061035156,303.7401123046875,1,3
CCCCCC[n+]1ccn(C)c1|O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,271.45001220703125,285.2518310546875,1,9
CCC[S+]1CCCCC1|O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,303.1000061035156,311.1349792480469,1,1
Cn1cc[n+](Cc2ccc(C[n+]3ccn(C)c3)cc2)c1|O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,338.1000061035156,317.6457824707031,1,1
CCCC[n+]1ccn(C)c1C|[Cl-],365.8999938964844,366.5078430175781,1,2
CCCC[N+]1(C)CCCC1|N#C[N-]C#N,228.0,283.9029846191406,1,1
CCC[N+](C)(CCC)CCC|O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,319.1000061035156,303.78619384765625,1,1
CCCCCCCC[N+](C)(C)C12CC3CC(CC(C3)C1)C2|O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,311.8999938964844,321.1272888183594,1,1
CCCCCCCCCC[N+](C)(C)C12CC3CC(CC(C3)C1)C2|O=S(=O)(F)[N-]S(=O)(=O)F,365.8999938964844,319.6404724121094,1,1
C[N+](C)(C)C12CC3CC(CC(C3)C1)C2|O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,370.3500061035156,341.8677673339844,1,1
Cn1cc[n+](CCCC[n+]2ccn(C)c2)c1|Cc1ccc(S(=O)(=O)[O-])cc1.Cc1ccc(S(=O)(=O)[O-])cc1,254.69000244140625,334.3887634277344,1,1
CC[n+]1ccn(C)c1|Cl[Al-](Cl)(Cl)Cl,279.6000061035156,278.3011779785156,1,1
CCCC[N+](C)(C)CCO|[Br-],385.1000061035156,356.989990234375,1,2
CCCC[N+](CCCC)(CCCC)CCCC.C1=C(C=C(C(=C1[N+](=O)[O-])[O-])[N+](=O)[O-])[N+](=O)[O-]|C1=C(C=C(C(=C1[N+](=O)[O-])[O-])[N+](=O)[O-])[N+](=O)[O-],363.8500061035156,315.3290100097656,1,4
CCCC[N+]1=C2CCCCCN2CCC1|[Br-],355.1000061035156,472.8560485839844,1,1
CCCCCCCC[N+](CC)(CC)CC|F[P-](F)(F)(F)(F)F,361.45001220703125,343.8416748046875,1,1
CCCC[n+]1ccccc1|O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,299.1000061035156,294.0155334472656,1,3
COCC[n+]1ccn(C)c1|[Cl-],340.1000061035156,333.8020324707031,1,1
CC[n+]1ccn(C)c1|O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,256.8999938964844,288.2384033203125,1,18
CCCCCCC[N+](CCCCCCC)(CCCCCCC)CCCCCCC|[Br-],361.1000061035156,346.05523681640625,1,3
COCC[N+]1(C)CCCC1|FC(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,273.29998779296875,309.8607177734375,1,1
CCCCCC[N+]12CCN(CC1)CC2|O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,309.0,296.0283203125,1,1
CCCC[N+](C)(C)CCC|O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,293.1000061035156,302.0414123535156,1,1
CC[n+]1ccn(C)c1|O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,257.1000061035156,288.2384033203125,1,18
Cn1cc[n+](CCO)c1|CCCCCCCCCCCCCCCCCC(=O)[O-],339.3999938964844,336.74798583984375,1,1
Cn1cc[n+](CCCO)c1|CCCCCCCCCCCCCCCCCC(=O)[O-],338.79998779296875,331.970458984375,1,1
CC[n+]1ccn(C)c1|CCCCCCCCCCCCCC(=O)[O-],318.3999938964844,331.89593505859375,1,1
C[N+](C)(C)CCO|CC(C)(C)C(=O)[O-],369.1000061035156,321.4931640625,1,1
CCCn1cc[n+](C)c1|F[P-](F)(F)(F)(F)F,311.6000061035156,316.99688720703125,1,3
CCCn1cc[n+](C)c1|F[P-](F)(F)(F)(F)F,313.1000061035156,316.99688720703125,1,3
CC[n+]1ccn(C)c1|[Br-],352.1000061035156,366.99224853515625,1,6
CC[N+](CC)(CC)CC|O=S(=O)([N-]S(=O)(=O)C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,356.1000061035156,303.9533386230469,1,2
CCCCn1c(C)cc(C)[n+]1-c1ccccc1|CCCCn1c(C)cc(C)[n+]1-c1ccccc1.F[B-](F)(F)F,340.79998779296875,346.7642517089844,1,1
CCCC[n+]1ccccc1|O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,299.0,294.0155334472656,1,3
CCCC[n+]1ccn(C)c1|O=S(=O)([O-])C(F)(F)F,288.1000061035156,288.90887451171875,1,5
CCCn1c(C)cc(C)[n+]1-c1ccccc1|CCCn1c(C)cc(C)[n+]1-c1ccccc1.F[B-](F)(F)F,353.1000061035156,352.5543518066406,1,1
CCCCCCCC[n+]1cc(C)cc(C)c1|N#C[S-],235.10000610351562,318.41265869140625,1,1
CCCCCCCCCCCCCC[P+](CCCCCC)(CCCCCC)CCCCCC|c1ccc([B-](c2ccccc2)(c2ccccc2)c2ccccc2)cc1,367.1000061035156,292.45977783203125,1,1
CCCC[n+]1cccc(C)c1C|O=S(=O)([O-])C(F)(F)F,290.1000061035156,317.13299560546875,1,1
CCCC[n+]1ccn(C)c1|O=S(=O)([O-])C(F)(F)F,291.1000061035156,288.90887451171875,1,5
CCCC[n+]1cc(C)cc(C)c1|O=S(=O)([O-])C(F)(F)F,364.1000061035156,309.9098815917969,1,1
CCCC[N+](CCCC)(CCCC)CCCC(=O)OCC|[Br-],363.1000061035156,339.6605529785156,1,1
C[N+]1(CCO)CCCCC1|O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,276.29998779296875,304.6846923828125,1,1
C[n+]1ccn(CCC(F)(F)C(F)(F)F)c1|F[P-](F)(F)(F)(F)F,339.0,330.28082275390625,1,1
CCCC[N+](CCCC)(CCCC)CCCC.C1=C(C=C(C(=C1[N+](=O)[O-])[O-])[N+](=O)[O-])[N+](=O)[O-]|C1=C(C=C(C(=C1[N+](=O)[O-])[O-])[N+](=O)[O-])[N+](=O)[O-],362.1000061035156,315.3290100097656,1,4
CCCCCC[n+]1ccn(C)c1|O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,262.6000061035156,285.2518310546875,1,9
CCCCCCC[N+](CCCCCCC)(CCCCCCC)CCCCCCC|[Br-],363.1000061035156,346.05523681640625,1,3
CC[n+]1ccn(C)c1|O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,256.0,288.2384033203125,1,18
CCCCCCCCCCCC[n+]1ccn(C)c1|F[B-](F)(F)F,299.1000061035156,328.38330078125,1,2
CCCCC[n+]1cccc(C)c1|[Cl-],365.1000061035156,352.1776123046875,1,1
CCCCCCCCCCCCCCCCCCN(C)C(N(C)CCCCCCCCCCCCCCCCCC)=[N+](C)C|c1ccc([B-](c2ccccc2)(c2ccccc2)c2ccccc2)cc1,351.1000061035156,281.6175842285156,1,1
CCCn1cc[n+](Cc2ccccc2)c1|O=S(=O)([O-])C(F)(F)F,318.3999938964844,325.6144104003906,1,1
CCCCCCCCCCCCCCCCCC[n+]1ccn(C)c1|O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,327.1000061035156,295.6524658203125,1,2
CCCCCC[n+]1ccn(C)c1|O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,272.0,285.2518310546875,1,9
CCCC[N+](CCCC)(CCCC)CCCC.C1=C(C=C(C(=C1[N+](=O)[O-])[O-])[N+](=O)[O-])[N+](=O)[O-]|C1=C(C=C(C(=C1[N+](=O)[O-])[O-])[N+](=O)[O-])[N+](=O)[O-],362.54998779296875,315.32904052734375,1,4
C[N+](C)(C)CCO|N#C[N-]C#N,274.6400146484375,299.9364013671875,1,1
CCCCCCCCCCCCc1cc[n+](C)cc1|[O-]Cl(=O)(=O)=O,365.8999938964844,361.7255859375,1,1
CC[n+]1ccn(C)c1|O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,271.3999938964844,288.2384033203125,1,18
CCCCCCCCCCCCCCCCCC[n+]1ccn(C)c1|O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,328.1000061035156,295.6524658203125,1,2
CCCCCCCCCCCCCCCCC(CCCCCCCCCCCCCCCC)C1=CC=[N+](C=C1)C|[Cl-],337.1000061035156,358.8509521484375,1,1
CCCCCC[n+]1ccn(C)c1|O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,267.1000061035156,285.2518310546875,1,9
CC[n+]1ccn(C)c1|O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,263.1000061035156,288.2384033203125,1,18
CC[n+]1ccn(C)c1|O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,255.1999969482422,288.2384033203125,1,18
Cn1cc[n+](C)c1|O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,299.1000061035156,294.54693603515625,1,2
CCCC[n+]1ccn(C)c1|O=S(=O)([O-])C(F)(F)F,290.1000061035156,288.90887451171875,1,5
CCC[n+]1ccccc1|[Br-],342.79998779296875,370.2101135253906,1,1
CC[n+]1ccn(C)c1|O=S(=O)([O-])C(F)(F)C(F)F,317.6000061035156,288.93536376953125,1,1
CCCCCCCCCCCC[n+]1ccn(C)c1|F[B-](F)(F)F,305.0,328.38330078125,1,2
CC[n+]1ccn(C)c1|[Br-],350.20001220703125,366.99224853515625,1,6
CC[n+]1ccn(C)c1|[I-],350.0,303.7401123046875,1,3
CC[n+]1ccn(C)c1|[Br-],345.0,366.99224853515625,1,6
CC[n+]1ccn(C)c1|O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,256.70001220703125,288.2384033203125,1,18
CC[n+]1ccccc1|O=S(=O)([O-])C(F)(F)F,305.1000061035156,303.0628967285156,1,2
CC[n+]1ccn(C)c1|O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,270.70001220703125,288.2384033203125,1,18
c(N(CCCCC)CCCCC)1c(N(CCCCC)CCCCC)[c+]1N(CCCCC)CCCCC|[N-](S(=O)(=O)C(F)(F)F)S(=O)(=O)C(F)(F)F,277.1000061035156,285.1641540527344,1,1
CC[n+]1ccn(C)c1|[Br-],338.1000061035156,366.99224853515625,1,6
CCCCCC[n+]1ccn(C)c1|O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,271.29998779296875,285.2518310546875,1,9
c(N(C)C)1c(N(C)C)[c+]1N(CCCC)CCCC|[N-](S(=O)(=O)C(F)(F)F)S(=O)(=O)C(F)(F)F,309.1000061035156,305.6744689941406,1,1
CCCCCCCCCCCCCCCCCCn1cc[n+](C)c1|FC(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,319.1000061035156,301.8777160644531,1,1
c(N(CCCCCCCCCCCCCCCCCC)C)1c(N(CCCCCCCCCCCCCCCCCC)C)[c+]1N(CCCCCCCCCCCCCCCCCC)C|[N-](S(=O)(=O)C(F)(F)F)S(=O)(=O)C(F)(F)F,338.1000061035156,280.1983642578125,1,1
Cn1cn[n+](CCN=[N+]=[N-])c1.O=[N+]([O-])[O-]|Cn1cn[n+](CCN=[N+]=[N-])c1.O=[N+]([O-])[O-],216.10000610351562,295.8707580566406,1,1
C[n+]1cn(CCN=[N+]=[N-])cn1|C[n+]1cn(CCN=[N+]=[N-])cn1.[O-]Cl(=O)(=O)=O,336.1000061035156,257.6557312011719,1,1
Cc1nn(C)n[n+]1C.O=[N+]([O-])[O-]|O=[N+]([O-])[O-],367.1000061035156,322.91583251953125,1,1
CC(C)CCC[n+]1ccn(C)c1|O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,276.29998779296875,285.78656005859375,1,1
CC[n+]1ccn(C)c1|O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,259.1000061035156,288.2384033203125,1,18
CCCCCCC[n+]1ccn(C)c1|O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,272.20001220703125,288.3950500488281,1,2
CCCCCC[n+]1ccn(C)c1|O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,261.8999938964844,285.2518005371094,1,9
Cc1n(C)c2ccccc2[n+]1C|O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,336.0,321.5860595703125,1,1
CCCCCC[N+](CC)(CC)CC|N#C[C-](C#N)C#N,290.0299987792969,322.5,1,1
CCCC[n+]1ccccc1|O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,292.0,294.0155334472656,1,3
CCCCCCCCCC[N+]1(C)CCOCC1|O=S(=O)([O-])C(F)(F)F,349.20001220703125,320.5922546386719,1,1
C=Cc1ccc(C[n+]2ccccc2)cc1|O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,323.3999938964844,320.1407775878906,1,1
CCCCCCCCCC[n+]1ccccc1|O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,274.0,300.5145263671875,1,1
CCC[S+]1CCCC1|O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,297.1000061035156,305.28076171875,1,2
N#CCCC[n+]1ccccc1|F[B-](F)(F)F,333.95001220703125,332.6504821777344,1,1
COCC[N+](C)(C)C|F[B-](F)(F)C(F)(F)C(F)(F)C(F)(F)F,296.1000061035156,302.4052734375,1,1
CCC[N+](C)(CC)CC|F[B-](F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,327.1000061035156,309.44488525390625,1,1
CCCC[N+](C)(CC)CC|F[B-](F)(F)C(F)(F)F,270.1000061035156,326.6822204589844,1,1
Cn1cc[n+](C)c1|O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,297.0,294.54693603515625,1,2
CCCCCCCCCCCCCCCC[n+]1ccn(C)c1C|[Br-],371.70001220703125,349.3439025878906,1,1
CC[N+](CC)(CC)CCOC|F[B-](F)(F)F,329.1000061035156,327.08013916015625,1,1
CCCC[n+]1ccn(C)c1C|[Cl-],365.8900146484375,366.5078430175781,1,2
CC[N+](C)(C)CCOC|F[B-](F)(F)C(F)(F)C(F)(F)F,240.1999969482422,305.244873046875,1,1
C[N+]1=CN(CC2=CC=CC=C2)C=C1|F[B-](F)(F)F,351.1499938964844,345.3232421875,1,1
C[N+]1(CCCC)CCCC1|[Cl-],471.1499938964844,453.6505432128906,1,1
CCN1C=C[N+](CCCCCCCCCCCC)=C1|[Cl-],423.1499938964844,347.93792724609375,1,1
CC[N+]1(C)CCCCC1|F[B-](F)(F)F,565.1500244140625,387.08209228515625,1,1
CN1C=C[N+](CC)=C1C|F[P-](F)(F)(F)(F)F,352.1499938964844,352.6376953125,1,1
C[N+]1=CN(CC)C=C1|[Br-],364.1499938964844,366.3296813964844,1,1
C[N+]1=CN(CC)C=C1|F[P-](F)(F)(F)(F)F,337.1499938964844,332.3070068359375,1,1
CC1=CC=[N+](CC)C=C1|[Br-],413.1499938964844,382.33868408203125,1,1
CC[N+]1=CC=CC=C1|F[P-](F)(F)(F)(F)F,379.1499938964844,347.90167236328125,1,1
CN1C=C[N+](CCCCCCCCCCCCCCCC)=C1|O=S([N-]S(=O)(C(F)(F)F)=O)(C(F)(F)F)=O,322.1499938964844,297.2320556640625,1,1
C[N+]1(CCC)CCCCC1|C(F)(F)(F)S(=O)(=O)[O-],344.1499938964844,310.7508850097656,1,1
C[N+]1=CN(CCCCCCCCCCCCCC)C=C1|F[P-](F)(F)(F)(F)F,342.1499938964844,341.7778015136719,1,1
C[N+](C)(C)CCO|[O-]P(O)(O)=O,463.1499938964844,345.55279541015625,1,1
C[NH2+]C|[O-][N+]([O-])=O,348.1499938964844,347.3008117675781,1,1
Cc1cc[n+](CC(=O)Nc2ccc(C)c(F)c2)cc1|O=C([O-])C(F)(F)F,331.6000061035156,335.85009765625,2,1
CCCC[n+]1ccn(C)c1|[Cl-],338.1000061035156,340.0653991699219,2,14
Cc1ccc[n+](CC(=O)Nc2ccc(I)cc2F)c1|F[P-](F)(F)(F)(F)F,328.6000061035156,341.7904968261719,2,1
CCCC[n+]1ccccc1C|F[B-](F)(F)F,301.29998779296875,324.7603454589844,2,1
C[N+](C)(C)CCO.O=[N+]([O-])[O-]|O=[N+]([O-])[O-],346.1000061035156,338.58056640625,2,1
COCC[n+]1ccn(C)c1|F[P-](F)(F)(F)(F)F,288.1000061035156,313.39385986328125,2,1
CCCC[N+]1(C)CCCC1|F[P-](F)(F)(F)(F)F,359.70001220703125,370.2123718261719,2,1
CCCC[N+](CCCC)(CCCC)CCCC|N=C(N)NCCC[C@H](N)C(=O)[O-],352.0,300.8553466796875,2,1
CCCC[n+]1ccn(C)c1|[Cl-],341.4800109863281,340.0653991699219,2,14
CCCCCCC[N+](CCCCCC)(CCCCCC)CCCCCCC|[I-],373.1499938964844,362.4820556640625,2,1
CCCCCCCCCCCC[n+]1ccsc1|O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,305.1000061035156,302.36767578125,2,1
c(N(CCCC)CCCC)1c(N(CCCC)CCCC)[c+]1N(CCCC)CCCC|[N-](S(=O)(=O)C(F)(F)F)S(=O)(=O)C(F)(F)F,280.1000061035156,295.0250549316406,2,1
CCCCC[N+](CCCCC)(CCCCC)CCCCC|[Cl-],295.1499938964844,360.0575256347656,2,1
c(N(CCCCCCCCCCCCCCCCCC)C)1c(N(CCCCCCCCCCCCCCCCCC)C)[c+]1N(CCCCCCCCCCCCCCCCCC)C|[N-](C#N)C#N,325.1000061035156,294.54913330078125,2,1
CCCCCCCCCCCCCCOC(=O)C[N+](C)(C)C|F[B-](F)(F)F,369.1000061035156,336.76678466796875,2,1
C(C)OC(CN1C=[N+](C=C1)C=C)=O|FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F,315.6499938964844,313.5633544921875,2,1
CCCCCCCCCCn1c[n+](C)cn1|O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,276.1000061035156,292.77081298828125,2,1
CCCCCCCCCCCCCCCCOC(=O)C[N+](C)(C)C|N#C[N-]C#N,336.1000061035156,325.1422119140625,2,1
CCC[N+](C)(C)CCO|[Br-],372.5899963378906,377.9252014160156,2,2
c(N(CC)CC)1c(N(CC)CC)[c+]1N(CCCC)C|[N-](C#N)C#N,281.1000061035156,311.8994445800781,2,1
CCCC[n+]1ccn(C)c1|F[P-](F)(F)(F)(F)F,277.1499938964844,319.6519470214844,2,9
CCCC[n+]1ccn(C)c1|F[P-](F)(F)(F)(F)F,276.3999938964844,319.6519470214844,2,9
CCC[N+](C)(C)CCO|[Br-],372.6000061035156,377.9252014160156,2,2
CC[n+]1ccn(C)c1|CCOS(=O)(=O)[O-],236.3000030517578,272.31365966796875,2,1
CCCC[n+]1ccn(C)c1|[Cl-],341.94000244140625,340.0653991699219,2,14
CCCC[n+]1ccn(C)c1|[Cl-],344.6000061035156,340.0653991699219,2,14
CCCC[n+]1ccc2ccccc2c1|O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,321.0,314.123291015625,2,1
CCCCCCCCCC(=O)OCC[N+](C)(C)COCCCCC|O=C([O-])C(F)(F)F,279.79998779296875,326.4512023925781,2,1
CCCC[n+]1ccn(C)c1|[Cl-],341.95001220703125,340.0653991699219,2,14
CCCC[N+]1(C)CCCC1|N#C[C-](C#N)C#N,264.3999938964844,294.26031494140625,2,3
CCCCCCCC[P+](CCCCCCCC)(CCCCCCCC)CCCCCCCC|O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,284.29998779296875,281.1447448730469,2,1
CC[N+]1(C)CCCCC1|O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,358.0400085449219,297.2255554199219,2,3
CC[N+]1(C)CCCCC1|O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,357.7099914550781,297.2255554199219,2,3
CCCC[N+]1(C)CCCC1|N#C[B-](C#N)(C#N)C#N,290.45001220703125,276.9241943359375,2,4
CCCC[N+]1(C)CCCC1|N#C[B-](C#N)(C#N)C#N,292.79998779296875,276.9241943359375,2,4
CCCC[N+]1(C)CCCC1|O=S(=O)([O-])C(F)(F)F,272.8999938964844,331.1524353027344,2,7
C=CC[n+]1ccn(C)c1|[Cl-],325.1000061035156,340.821533203125,2,3
C[n+]1ccn(CCCc2ccccc2)c1|F[P-](F)(F)(F)(F)F,325.1000061035156,346.83599853515625,2,1
CCCCCCCCCCCC[n+]1c(-c2cscn2)n(C)c2ccccc21.O=[N+]([O-])[O-]|CCCCCCCCCCCC[n+]1c(-c2cscn2)n(C)c2ccccc21.O=[N+]([O-])[O-],337.1000061035156,331.4415283203125,2,1
CCCC[n+]1ccn(C)c1|[Br-],351.1000061035156,338.698974609375,2,5
